market,symbol,interval,earliest_date,available_intervals,base_symbol
spot,RADUSDT,1d,2021-10-07,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,RAD
spot,RAREUSDT,1d,2021-10-11,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,RARE
spot,CHESSUSDT,1d,2021-10-22,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,CHESS
spot,AUCTIONUSDT,1d,2021-10-29,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,AUCTION
spot,BNXUSDT,1d,2021-11-04,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,BNX
spot,DARUSDT,1d,2021-11-04,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,DAR
spot,MOVRUSDT,1d,2021-11-08,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,MOVR
spot,ENSUSDT,1d,2021-11-10,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,ENS
spot,POWRUSDT,1d,2021-11-17,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,POWR
spot,JASMYUSDT,1d,2021-11-22,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,JASMY
spot,RNDRUSDT,1d,2021-11-27,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,RNDR
spot,SANTOSUSDT,1d,2021-12-01,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,SANTOS
spot,BICOUSDT,1d,2021-12-09,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,BICO
spot,FLUXUSDT,1d,2021-12-10,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,FLUX
spot,FXSUSDT,1d,2021-12-10,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,FXS
spot,VOXELUSDT,1d,2021-12-14,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,VOXEL
spot,HIGHUSDT,1d,2021-12-17,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,HIGH
spot,CVXUSDT,1d,2021-12-23,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,CVX
